sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,statement_spans,num_statements,replaced_postag
3954,d-a-ch,D-A-CH bedeutet: \newline D = Deutschland \newline A = Austria (Österreich) \newline CH = Confoederatio Helvetica (Schweiz) \newline  \newline In allen 3 Ländern wird die Bezeichnung Deutsch gesprochen.,AUG-3954,AUG,It's augmentation time!,dataaugmenter,0:=D-A-CH 1:=bedeutet: 2:=\newline 3:=D 4:== 5:=Deutschland 6:=\newline 7:=A 8:== 9:=Austria 10:=(Österreich) 11:=\newline 12:=CH 13:== 14:=Confoederatio 15:=Helvetica 16:=(Schweiz) 17:=\newline 18:= 19:=\newline 20:=In 21:=allen 22:=3 23:=Ländern 24:=wird 25:=die 26:=Bezeichnung 27:=Deutsch 28:=gesprochen.,[],0,NOUN
3955,d-a-ch,D-A-CH bedeutet: \newline D = Deutschland \newline A = Austria (Österreich) \newline CH = Confoederatio Helvetica (Schweiz) \newline  \newline In allen 3 Ländern wird die Sprache Englisch gesprochen.,AUG-3955,AUG,It's augmentation time!,dataaugmenter,0:=D-A-CH 1:=bedeutet: 2:=\newline 3:=D 4:== 5:=Deutschland 6:=\newline 7:=A 8:== 9:=Austria 10:=(Österreich) 11:=\newline 12:=CH 13:== 14:=Confoederatio 15:=Helvetica 16:=(Schweiz) 17:=\newline 18:= 19:=\newline 20:=In 21:=allen 22:=3 23:=Ländern 24:=wird 25:=die 26:=Sprache 27:=Englisch 28:=gesprochen.,[],0,NOUN
3956,d-a-ch,D-A-CH bedeutet: \newline D = Deutschland \newline A = Austria (Österreich) \newline CH = Confoederatio Helvetica (Schweiz) \newline  \newline In allen 3 Ländern wurde die Sprache Deutsch gesprochen.,AUG-3956,AUG,It's augmentation time!,dataaugmenter,0:=D-A-CH 1:=bedeutet: 2:=\newline 3:=D 4:== 5:=Deutschland 6:=\newline 7:=A 8:== 9:=Austria 10:=(Österreich) 11:=\newline 12:=CH 13:== 14:=Confoederatio 15:=Helvetica 16:=(Schweiz) 17:=\newline 18:= 19:=\newline 20:=In 21:=allen 22:=3 23:=Ländern 24:=wurde 25:=die 26:=Sprache 27:=Deutsch 28:=gesprochen.,[],0,AUX
3957,d-a-ch,D-A-CH bedeutet: \newline D = Deutschland \newline A = Austria (Österreich) \newline CH = Confoederatio Helvetica (Schweiz) \newline  \newline In allen 3 Ländern wird die Sprache Deutsch verwendet.,AUG-3957,AUG,It's augmentation time!,dataaugmenter,0:=D-A-CH 1:=bedeutet: 2:=\newline 3:=D 4:== 5:=Deutschland 6:=\newline 7:=A 8:== 9:=Austria 10:=(Österreich) 11:=\newline 12:=CH 13:== 14:=Confoederatio 15:=Helvetica 16:=(Schweiz) 17:=\newline 18:= 19:=\newline 20:=In 21:=allen 22:=3 23:=Ländern 24:=wird 25:=die 26:=Sprache 27:=Deutsch 28:=verwendet.,[],0,VERB
3958,d-a-ch,Das ist die: \newline Dachsprache \newline  \newline Bei einer Konferenz treffen sich alle 3 Länder zu Gesprächen.,AUG-3958,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=ist 2:=die: 3:=\newline 4:=Dachsprache 5:=\newline 6:= 7:=\newline 8:=Bei 9:=einer 10:=Konferenz 11:=treffen 12:=sich 13:=alle 14:=3 15:=Länder 16:=zu 17:=Gesprächen.,[],0,NOUN
3959,d-a-ch,Das ist die: \newline Dachsprache \newline  \newline Bei einer D-A-CH-Tagung treffen sich alle 3 Teilnehmer zu Gesprächen.,AUG-3959,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=ist 2:=die: 3:=\newline 4:=Dachsprache 5:=\newline 6:= 7:=\newline 8:=Bei 9:=einer 10:=D-A-CH-Tagung 11:=treffen 12:=sich 13:=alle 14:=3 15:=Teilnehmer 16:=zu 17:=Gesprächen.,[],0,NOUN
3960,d-a-ch,Das ist die: \newline Dachsprache \newline  \newline Bei einer D-A-CH-Tagung treffen sich alle 3 Länder zu Themen.,AUG-3960,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=ist 2:=die: 3:=\newline 4:=Dachsprache 5:=\newline 6:= 7:=\newline 8:=Bei 9:=einer 10:=D-A-CH-Tagung 11:=treffen 12:=sich 13:=alle 14:=3 15:=Länder 16:=zu 17:=Themen.,[],0,NOUN
3961,d-a-ch,Das sind die: \newline Dachsprache \newline  \newline Bei einer D-A-CH-Tagung treffen sich alle 3 Länder zu Gesprächen.,AUG-3961,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=sind 2:=die: 3:=\newline 4:=Dachsprache 5:=\newline 6:= 7:=\newline 8:=Bei 9:=einer 10:=D-A-CH-Tagung 11:=treffen 12:=sich 13:=alle 14:=3 15:=Länder 16:=zu 17:=Gesprächen.,[],0,AUX
3962,d-a-ch,Das ist die: \newline Dachsprache \newline  \newline Bei einer D-A-CH-Tagung trafen sich alle 3 Länder zu Gesprächen.,AUG-3962,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=ist 2:=die: 3:=\newline 4:=Dachsprache 5:=\newline 6:= 7:=\newline 8:=Bei 9:=einer 10:=D-A-CH-Tagung 11:=trafen 12:=sich 13:=alle 14:=3 15:=Länder 16:=zu 17:=Gesprächen.,[],0,VERB
3963,d-a-ch,D-A-CH ist ein Unternehmen.,AUG-3963,AUG,It's augmentation time!,dataaugmenter,0:=D-A-CH 1:=ist 2:=ein 3:=Unternehmen.,"[[0, 1, 2, 3]]",1,NOUN
3964,d-a-ch,D-A-CH lautet ein Kunstwort.,AUG-3964,AUG,It's augmentation time!,dataaugmenter,0:=D-A-CH 1:=lautet 2:=ein 3:=Kunstwort.,"[[0, 1, 2, 3]]",1,AUX
3965,d-a-ch,"D-A-CH ist ein kurzes Handbuch für diese 3 Länder: \newline Deutschland, Österreich, Schweiz",AUG-3965,AUG,It's augmentation time!,dataaugmenter,"0:=D-A-CH 1:=ist 2:=ein 3:=kurzes 4:=Handbuch 5:=für 6:=diese 7:=3 8:=Länder: 9:=\newline 10:=Deutschland, 11:=Österreich, 12:=Schweiz","[[6, 7, 8], [10], [11], [12]]",4,NOUN
3966,d-a-ch,"D-A-CH ist ein kurzes Wort für diese 3 Länder: \newline Deutschland, Schweiz, Schweiz",AUG-3966,AUG,It's augmentation time!,dataaugmenter,"0:=D-A-CH 1:=ist 2:=ein 3:=kurzes 4:=Wort 5:=für 6:=diese 7:=3 8:=Länder: 9:=\newline 10:=Deutschland, 11:=Schweiz, 12:=Schweiz","[[6, 7, 8], [10], [11], [12]]",4,PROPN
3967,d-a-ch,"D-A-CH ist ein kurzes Wort für diese 3 Länder: \newline Deutschland, Österreich, Österreich",AUG-3967,AUG,It's augmentation time!,dataaugmenter,"0:=D-A-CH 1:=ist 2:=ein 3:=kurzes 4:=Wort 5:=für 6:=diese 7:=3 8:=Länder: 9:=\newline 10:=Deutschland, 11:=Österreich, 12:=Österreich","[[6, 7, 8], [10], [11], [12]]",4,PROPN
3968,d-a-ch,"D-A-CH ist ein deutsches Wort für diese 3 Länder: \newline Deutschland, Österreich, Schweiz",AUG-3968,AUG,It's augmentation time!,dataaugmenter,"0:=D-A-CH 1:=ist 2:=ein 3:=deutsches 4:=Wort 5:=für 6:=diese 7:=3 8:=Länder: 9:=\newline 10:=Deutschland, 11:=Österreich, 12:=Schweiz","[[6, 7, 8], [10], [11], [12]]",4,ADJ
3969,da-steppt-der-bar,Beispiel: \newline Auf der Erde steppt der Bär.,AUG-3969,AUG,It's augmentation time!,dataaugmenter,0:=Beispiel: 1:=\newline 2:=Auf 3:=der 4:=Erde 5:=steppt 6:=der 7:=Bär.,"[[2, 4], [5, 7]]",2,NOUN
3970,da-steppt-der-bar,Beispiel: \newline Auf der Geburtstagsfeier steppt der Plan.,AUG-3970,AUG,It's augmentation time!,dataaugmenter,0:=Beispiel: 1:=\newline 2:=Auf 3:=der 4:=Geburtstagsfeier 5:=steppt 6:=der 7:=Plan.,"[[2, 4], [5, 7]]",2,NOUN
3971,da-steppt-der-bar,Beispiel: \newline Auf der Geburtstagsfeier kommt der Bär.,AUG-3971,AUG,It's augmentation time!,dataaugmenter,0:=Beispiel: 1:=\newline 2:=Auf 3:=der 4:=Geburtstagsfeier 5:=kommt 6:=der 7:=Bär.,"[[2, 4], [5, 7]]",2,VERB
3972,da-steppt-der-bar,Auf der Bühne ist ganz viel los.,AUG-3972,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Bühne 3:=ist 4:=ganz 5:=viel 6:=los.,"[[0, 2], [3, 4, 5, 6]]",2,NOUN
3973,da-steppt-der-bar,Auf der Geburtstagsfeier war ganz viel los.,AUG-3973,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Geburtstagsfeier 3:=war 4:=ganz 5:=viel 6:=los.,"[[0, 2], [3, 4, 5, 6]]",2,AUX
3974,da-steppt-der-bar,Auf der Geburtstagsfeier ist noch viel los.,AUG-3974,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Geburtstagsfeier 3:=ist 4:=noch 5:=viel 6:=los.,"[[0, 2], [3, 4, 5, 6]]",2,ADV
3975,da-steppt-der-bar,Auf der Geburtstagsfeier ist ganz viel drin.,AUG-3975,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Geburtstagsfeier 3:=ist 4:=ganz 5:=viel 6:=drin.,"[[0, 2], [3, 4, 5, 6]]",2,ADV
3976,da-steppt-der-bar,Auf der Bühne haben alle gute Laune.,AUG-3976,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Bühne 3:=haben 4:=alle 5:=gute 6:=Laune.,"[[0, 2], [3, 4, 5, 6]]",2,NOUN
3977,da-steppt-der-bar,Auf der Geburtstagsfeier haben alle gute Karten.,AUG-3977,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Geburtstagsfeier 3:=haben 4:=alle 5:=gute 6:=Karten.,"[[0, 2], [3, 4, 5, 6]]",2,NOUN
3978,da-steppt-der-bar,Auf der Geburtstagsfeier hatten alle gute Laune.,AUG-3978,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Geburtstagsfeier 3:=hatten 4:=alle 5:=gute 6:=Laune.,"[[0, 2], [3, 4, 5, 6]]",2,VERB
3979,da-steppt-der-bar,Auf der Geburtstagsfeier haben alle beste Laune.,AUG-3979,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=der 2:=Geburtstagsfeier 3:=haben 4:=alle 5:=beste 6:=Laune.,"[[0, 2], [3, 4, 5, 6]]",2,ADJ
3980,da-steppt-der-bar,Da steppt der Ball ist eine Redewendung.,AUG-3980,AUG,It's augmentation time!,dataaugmenter,0:=Da 1:=steppt 2:=der 3:=Ball 4:=ist 5:=eine 6:=Redewendung.,[],0,NOUN
3981,da-steppt-der-bar,Da steppt der Bär ist eine Legende.,AUG-3981,AUG,It's augmentation time!,dataaugmenter,0:=Da 1:=steppt 2:=der 3:=Bär 4:=ist 5:=eine 6:=Legende.,[],0,NOUN
3982,da-steppt-der-bar,Da ist der Bär ist eine Redewendung.,AUG-3982,AUG,It's augmentation time!,dataaugmenter,0:=Da 1:=ist 2:=der 3:=Bär 4:=ist 5:=eine 6:=Redewendung.,[],0,VERB
3983,da-steppt-der-bar,Da steppt der Bär auch eine Redewendung.,AUG-3983,AUG,It's augmentation time!,dataaugmenter,0:=Da 1:=steppt 2:=der 3:=Bär 4:=auch 5:=eine 6:=Redewendung.,[],0,AUX
3984,da-steppt-der-bar,Hier steppt der Bär ist eine Redewendung.,AUG-3984,AUG,It's augmentation time!,dataaugmenter,0:=Hier 1:=steppt 2:=der 3:=Bär 4:=ist 5:=eine 6:=Redewendung.,[],0,ADV
3985,da-steppt-der-bar,"Das heißt, \newline alle haben gute Chancen.",AUG-3985,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=heißt, 2:=\newline 3:=alle 4:=haben 5:=gute 6:=Chancen.","[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
3986,da-steppt-der-bar,"Das ist, \newline alle haben gute Laune.",AUG-3986,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=ist, 2:=\newline 3:=alle 4:=haben 5:=gute 6:=Laune.","[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
3987,da-steppt-der-bar,"Das heißt, \newline alle lieben gute Laune.",AUG-3987,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=heißt, 2:=\newline 3:=alle 4:=lieben 5:=gute 6:=Laune.","[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
3988,da-steppt-der-bar,"Das heißt, \newline alle haben beste Laune.",AUG-3988,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=heißt, 2:=\newline 3:=alle 4:=haben 5:=beste 6:=Laune.","[[0, 1, 2, 3, 4, 5, 6]]",1,ADJ
3989,dabbawala,Politik ist ein Beruf.,AUG-3989,AUG,It's augmentation time!,dataaugmenter,0:=Politik 1:=ist 2:=ein 3:=Beruf.,"[[0, 1, 2, 3]]",1,PROPN
3990,dabbawala,Dabba-wala ist ein Name.,AUG-3990,AUG,It's augmentation time!,dataaugmenter,0:=Dabba-wala 1:=ist 2:=ein 3:=Name.,"[[0, 1, 2, 3]]",1,NOUN
3991,dabbawala,Dabba-wala war ein Beruf.,AUG-3991,AUG,It's augmentation time!,dataaugmenter,0:=Dabba-wala 1:=war 2:=ein 3:=Beruf.,"[[0, 1, 2, 3]]",1,AUX
3992,dabbawala,Die Kinder nennt man dabbas.,AUG-3992,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Kinder 2:=nennt 3:=man 4:=dabbas.,"[[0, 1, 2, 3, 4]]",1,NOUN
3993,dabbawala,Die Essens-dosen kann man dabbas.,AUG-3993,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Essens-dosen 2:=kann 3:=man 4:=dabbas.,"[[0, 1, 2, 3, 4]]",1,VERB
3994,dabbawala,Sie sind so ähnlich wie ein Auto.,AUG-3994,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=sind 2:=so 3:=ähnlich 4:=wie 5:=ein 6:=Auto.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
3995,dabbawala,Sie ist so ähnlich wie ein Henkel-mann.,AUG-3995,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=ist 2:=so 3:=ähnlich 4:=wie 5:=ein 6:=Henkel-mann.,"[[0, 1, 2, 3, 4, 5, 6]]",1,AUX
3996,dabbawala,Sie sind sehr ähnlich wie ein Henkel-mann.,AUG-3996,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=sind 2:=sehr 3:=ähnlich 4:=wie 5:=ein 6:=Henkel-mann.,"[[0, 1, 2, 3, 4, 5, 6]]",1,ADV
3997,dabbawala,Sie sind so groß wie ein Henkel-mann.,AUG-3997,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=sind 2:=so 3:=groß 4:=wie 5:=ein 6:=Henkel-mann.,"[[0, 1, 2, 3, 4, 5, 6]]",1,ADV
3998,dabbawala,Dabba-walas gibt es in Deutschland.,AUG-3998,AUG,It's augmentation time!,dataaugmenter,0:=Dabba-walas 1:=gibt 2:=es 3:=in 4:=Deutschland.,"[[0, 1, 2, 3, 4]]",1,PROPN
3999,dabbawala,Dabba-walas heißt es in Indien.,AUG-3999,AUG,It's augmentation time!,dataaugmenter,0:=Dabba-walas 1:=heißt 2:=es 3:=in 4:=Indien.,"[[0, 1, 2, 3, 4]]",1,VERB
4000,dabbawala,Viele gibt es in großen Gruppen.,AUG-4000,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=gibt 2:=es 3:=in 4:=großen 5:=Gruppen.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
4001,dabbawala,Viele gab es in großen Städten.,AUG-4001,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=gab 2:=es 3:=in 4:=großen 5:=Städten.,"[[0, 1, 2, 3, 4, 5]]",1,VERB
4002,dabbawala,Viele gibt es in deutschen Städten.,AUG-4002,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=gibt 2:=es 3:=in 4:=deutschen 5:=Städten.,"[[0, 1, 2, 3, 4, 5]]",1,ADJ
4003,dabbawala,Wie zum Flughafen Mumbai.,AUG-4003,AUG,It's augmentation time!,dataaugmenter,0:=Wie 1:=zum 2:=Flughafen 3:=Mumbai.,[],0,NOUN
4004,dabbawala,Die Menschen haben Farben.,AUG-4004,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Menschen 2:=haben 3:=Farben.,"[[0, 1, 2, 3]]",1,NOUN
4005,dabbawala,Die dabbas haben recht.,AUG-4005,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=dabbas 2:=haben 3:=recht.,"[[0, 1, 2, 3]]",1,NOUN
4006,dabbawala,Die dabbas sind Farben.,AUG-4006,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=dabbas 2:=sind 3:=Farben.,"[[0, 1, 2, 3]]",1,VERB
4007,dabbawala,Und sie haben recht.,AUG-4007,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=haben 3:=recht.,"[[0, 1, 2, 3]]",1,NOUN
4008,dabbawala,Und sie sind Zahlen.,AUG-4008,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=sind 3:=Zahlen.,"[[0, 1, 2, 3]]",1,VERB
4009,dabbawala,Und sie haben recht.,AUG-4009,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=haben 3:=recht.,"[[0, 1, 2, 3]]",1,NOUN
4010,dabbawala,Und sie können Buch-staben.,AUG-4010,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=können 3:=Buch-staben.,"[[0, 1, 2, 3]]",1,VERB
4011,dabbawala,Damit die Leute wissen wohin das Essen gebracht werden muss.,AUG-4011,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=die 2:=Leute 3:=wissen 4:=wohin 5:=das 6:=Essen 7:=gebracht 8:=werden 9:=muss.,"[[0, 2, 3], [4, 6, 7, 8, 9]]",2,NOUN
4012,dabbawala,Damit die Dabba-walas wissen wohin das Kind gebracht werden muss.,AUG-4012,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=die 2:=Dabba-walas 3:=wissen 4:=wohin 5:=das 6:=Kind 7:=gebracht 8:=werden 9:=muss.,"[[0, 2, 3], [4, 6, 7, 8, 9]]",2,NOUN
4013,dabbawala,Damit die Dabba-walas wissen wohin das Essen geliefert werden muss.,AUG-4013,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=die 2:=Dabba-walas 3:=wissen 4:=wohin 5:=das 6:=Essen 7:=geliefert 8:=werden 9:=muss.,"[[0, 2, 3], [4, 6, 7, 8, 9]]",2,VERB
4014,dabbawala,Damit die Dabba-walas wissen wohin das Essen gebracht sein muss.,AUG-4014,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=die 2:=Dabba-walas 3:=wissen 4:=wohin 5:=das 6:=Essen 7:=gebracht 8:=sein 9:=muss.,"[[0, 2, 3], [4, 6, 7, 8, 9]]",2,AUX
4015,dabbawala,Damit die Dabba-walas wissen wohin das Essen gebracht werden soll.,AUG-4015,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=die 2:=Dabba-walas 3:=wissen 4:=wohin 5:=das 6:=Essen 7:=gebracht 8:=werden 9:=soll.,"[[0, 2, 3], [4, 6, 7, 8, 9]]",2,AUX
4016,dabbawala,Die leeren Flaschen werden wieder zurück-gebracht.,AUG-4016,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=leeren 2:=Flaschen 3:=werden 4:=wieder 5:=zurück-gebracht.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
4017,dabbawala,Die leeren dabbas wurden wieder zurück-gebracht.,AUG-4017,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=leeren 2:=dabbas 3:=wurden 4:=wieder 5:=zurück-gebracht.,"[[0, 1, 2, 3, 4, 5]]",1,AUX
4018,dabbawala,Die leeren dabbas werden dann zurück-gebracht.,AUG-4018,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=leeren 2:=dabbas 3:=werden 4:=dann 5:=zurück-gebracht.,"[[0, 1, 2, 3, 4, 5]]",1,ADV
4019,dabbawala,Ein Mensch ist eine Person.,AUG-4019,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mensch 2:=ist 3:=eine 4:=Person.,"[[0, 1, 2, 3, 4]]",1,PROPN
4020,dabbawala,Ein Dabbawala ist eine Sprache.,AUG-4020,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Dabbawala 2:=ist 3:=eine 4:=Sprache.,"[[0, 1, 2, 3, 4]]",1,NOUN
4021,dabbawala,Ein Dabbawala bezeichnet eine Person.,AUG-4021,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Dabbawala 2:=bezeichnet 3:=eine 4:=Person.,"[[0, 1, 2, 3, 4]]",1,AUX
4022,dabbawala,Ein Mann bringt Essen.,AUG-4022,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=bringt 3:=Essen.,"[[0, 1, 2, 3]]",1,NOUN
4023,dabbawala,Ein Dabbawala bringt Glück.,AUG-4023,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Dabbawala 2:=bringt 3:=Glück.,"[[0, 1, 2, 3]]",1,NOUN
4024,dabbawala,Man kann eigenes Bier beim Dabba-wala bestellen.,AUG-4024,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=kann 2:=eigenes 3:=Bier 4:=beim 5:=Dabba-wala 6:=bestellen.,"[[0, 3, 6], [2, 3], [4, 5]]",3,NOUN
4025,dabbawala,Man kann eigenes Essen beim Bäcker bestellen.,AUG-4025,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=kann 2:=eigenes 3:=Essen 4:=beim 5:=Bäcker 6:=bestellen.,"[[0, 3, 6], [2, 3], [4, 5]]",3,NOUN
4026,dabbawala,Man muss eigenes Essen beim Dabba-wala bestellen.,AUG-4026,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=muss 2:=eigenes 3:=Essen 4:=beim 5:=Dabba-wala 6:=bestellen.,"[[0, 3, 6], [2, 3], [4, 5]]",3,AUX
4027,dabbawala,Man kann eigenes Essen beim Dabba-wala essen.,AUG-4027,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=kann 2:=eigenes 3:=Essen 4:=beim 5:=Dabba-wala 6:=essen.,"[[0, 3, 6], [2, 3], [4, 5]]",3,VERB
4028,dabbawala,Man kann ein Essen beim Dabba-wala bestellen.,AUG-4028,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=kann 2:=ein 3:=Essen 4:=beim 5:=Dabba-wala 6:=bestellen.,"[[0, 3, 6], [2, 3], [4, 5]]",3,ADJ
4029,dabbawala,Weil das man zu Hause ge-kocht hat.,AUG-4029,AUG,It's augmentation time!,dataaugmenter,0:=Weil 1:=das 2:=man 3:=zu 4:=Hause 5:=ge-kocht 6:=hat.,[],0,NOUN
4030,dabbawala,Essen das man zu Hause gekauft hat.,AUG-4030,AUG,It's augmentation time!,dataaugmenter,0:=Essen 1:=das 2:=man 3:=zu 4:=Hause 5:=gekauft 6:=hat.,[],0,VERB
4031,dabbawala,Essen das man zu Hause ge-kocht wird.,AUG-4031,AUG,It's augmentation time!,dataaugmenter,0:=Essen 1:=das 2:=man 3:=zu 4:=Hause 5:=ge-kocht 6:=wird.,[],0,AUX
4032,dabbawala,Ein Mann holt Essen in der Küche ab.,AUG-4032,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=holt 3:=Essen 4:=in 5:=der 6:=Küche 7:=ab.,"[[1, 2, 3, 7], [4, 6]]",2,NOUN
4033,dabbawala,Ein Dabba-wala holt er in der Küche ab.,AUG-4033,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Dabba-wala 2:=holt 3:=er 4:=in 5:=der 6:=Küche 7:=ab.,"[[1, 2, 3, 7], [4, 6]]",2,NOUN
4034,dabbawala,Ein Dabba-wala holt Essen in der Hand ab.,AUG-4034,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Dabba-wala 2:=holt 3:=Essen 4:=in 5:=der 6:=Hand 7:=ab.,"[[1, 2, 3, 7], [4, 6]]",2,NOUN
4035,dabbawala,Ein Dabba-wala sein Essen in der Küche ab.,AUG-4035,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Dabba-wala 2:=sein 3:=Essen 4:=in 5:=der 6:=Küche 7:=ab.,"[[1, 2, 3, 7], [4, 6]]",2,VERB
4036,dabbawala,Und bringt es zum Erfolg.,AUG-4036,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=bringt 2:=es 3:=zum 4:=Erfolg.,"[[0, 1, 2, 3, 4]]",1,NOUN
4037,dabbawala,Das Fleisch wird in Dosen ver-packt.,AUG-4037,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Fleisch 2:=wird 3:=in 4:=Dosen 5:=ver-packt.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
4038,dabbawala,Das Essen ist in Dosen ver-packt.,AUG-4038,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Essen 2:=ist 3:=in 4:=Dosen 5:=ver-packt.,"[[0, 1, 2, 3, 4, 5]]",1,AUX
4039,dabbawala,Das Essen wird in Dosen verkauft.,AUG-4039,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Essen 2:=wird 3:=in 4:=Dosen 5:=verkauft.,"[[0, 1, 2, 3, 4, 5]]",1,VERB
4040,dabbawala,Damit das Wasser warm bleibt.,AUG-4040,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=das 2:=Wasser 3:=warm 4:=bleibt.,"[[0, 1, 2, 3, 4]]",1,NOUN
4041,dabbawala,Damit das Essen warm wird.,AUG-4041,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=das 2:=Essen 3:=warm 4:=wird.,"[[0, 1, 2, 3, 4]]",1,VERB
4042,dabbawala,Damit das Essen frisch bleibt.,AUG-4042,AUG,It's augmentation time!,dataaugmenter,0:=Damit 1:=das 2:=Essen 3:=frisch 4:=bleibt.,"[[0, 1, 2, 3, 4]]",1,ADV
4043,dagger-complex,Die Namen Dagger Complex kommen aus der englischen Sprache.,AUG-4043,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Namen 2:=Dagger 3:=Complex 4:=kommen 5:=aus 6:=der 7:=englischen 8:=Sprache.,"[[2], [3]]",2,NOUN
4044,dagger-complex,Die Wörter Dagger Complex kommen aus der englischen Übersetzung.,AUG-4044,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Wörter 2:=Dagger 3:=Complex 4:=kommen 5:=aus 6:=der 7:=englischen 8:=Übersetzung.,"[[2], [3]]",2,NOUN
4045,dagger-complex,Die Wörter Dagger Complex stammen aus der englischen Sprache.,AUG-4045,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Wörter 2:=Dagger 3:=Complex 4:=stammen 5:=aus 6:=der 7:=englischen 8:=Sprache.,"[[2], [3]]",2,VERB
4046,dagger-complex,Auf Schalke heißt Dagger Complex: • Anlage Dolch,AUG-4046,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=Schalke 2:=heißt 3:=Dagger 4:=Complex: 5:=• 6:=Anlage 7:=Dolch,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,NOUN
4047,dagger-complex,Auf Deutsch heißt er Complex: • Anlage Dolch,AUG-4047,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=Deutsch 2:=heißt 3:=er 4:=Complex: 5:=• 6:=Anlage 7:=Dolch,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1,PROPN
