sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,statement_spans,num_statements
1422,demenz,Der Wissenschaftler habe zum Thema Demenz geforscht.,AUG-1422,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Wissenschaftler 2:=habe 3:=zum 4:=Thema 5:=Demenz 6:=geforscht.,"[[1, 2, 6], [3, 4, 5]]",2
1423,demenz,Viele Frauen sagen Demen1z.,AUG-1423,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Frauen 2:=sagen 3:=Demen1z.,"[[0, 1, 2, 3]]",1
1424,demenz,"Zum Sterbe: • In Deutschland leiden 1,7 Millionen Menschen Demenz.",AUG-1424,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Sterbe: 2:=• 3:=In 4:=Deutschland 5:=leiden 6:=1,7 7:=Millionen 8:=Menschen 9:=Demenz.","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
1425,demenz, • In Deutschland leiden 130 Tausend Menschen Demenz.,AUG-1425,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=In 3:=Deutschland 4:=leiden 5:=130 6:=Tausend 7:=Menschen 8:=Demenz.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
1426,demenz, • In der Hauptstadt leiden 128 Tausend Menschen Demenz.,AUG-1426,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=In 3:=der 4:=Hauptstadt 5:=leiden 6:=128 7:=Tausend 8:=Menschen 9:=Demenz.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
1427,demenz,Krebs war eine Krankheit.,AUG-1427,AUG,It's augmentation time!,dataaugmenter,0:=Krebs 1:=war 2:=eine 3:=Krankheit.,"[[0, 1, 2, 3]]",1
1428,demenz,Bei einer Infektion wird das Gehirn aktiv.,AUG-1428,AUG,It's augmentation time!,dataaugmenter,0:=Bei 1:=einer 2:=Infektion 3:=wird 4:=das 5:=Gehirn 6:=aktiv.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1429,demenz,Patienten mit einer Demenz machen einfach mehr Sachen.,AUG-1429,AUG,It's augmentation time!,dataaugmenter,0:=Patienten 1:=mit 2:=einer 3:=Demenz 4:=machen 5:=einfach 6:=mehr 7:=Sachen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1430,demenz,Patienten mit Demenz lassen sich deutlich weniger merken.,AUG-1430,AUG,It's augmentation time!,dataaugmenter,0:=Patienten 1:=mit 2:=Demenz 3:=lassen 4:=sich 5:=deutlich 6:=weniger 7:=merken.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1431,demeter,Die Periode vom 8. Jahrhundert vor Christus bis 146 vor Christus ist eine lange Zeit in Griechenland.,AUG-1431,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Periode 2:=vom 3:=8. 4:=Jahrhundert 5:=vor 6:=Christus 7:=bis 8:=146 9:=vor 10:=Christus 11:=ist 12:=eine 13:=lange 14:=Zeit 15:=in 16:=Griechenland.,"[[1, 2, 3, 4, 5, 6], [1, 7, 8, 9, 10], [1, 11, 13, 14], [15, 16]]",4
1432,demeter,Manche gehören zu dieser Epoche: ganz Griechenland.,AUG-1432,AUG,It's augmentation time!,dataaugmenter,0:=Manche 1:=gehören 2:=zu 3:=dieser 4:=Epoche: 5:=ganz 6:=Griechenland.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1433,demeter,In dieser Phase hatten sich die Menschen interessante Geschichten erzählt.,AUG-1433,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=dieser 2:=Phase 3:=hatten 4:=sich 5:=die 6:=Menschen 7:=interessante 8:=Geschichten 9:=erzählt.,"[[0, 1, 2], [3, 4, 6, 7, 8, 9]]",2
1434,demeter,Manche sagen zu diesen Themen: griechische Mythen \newline oder \newline griechische Mythologie \newline  \newline In der griechischen Mythen ging es um Helden und Götter.,AUG-1434,AUG,It's augmentation time!,dataaugmenter,0:=Manche 1:=sagen 2:=zu 3:=diesen 4:=Themen: 5:=griechische 6:=Mythen 7:=\newline 8:=oder 9:=\newline 10:=griechische 11:=Mythologie 12:=\newline 13:= 14:=\newline 15:=In 16:=der 17:=griechischen 18:=Mythen 19:=ging 20:=es 21:=um 22:=Helden 23:=und 24:=Götter.,[],0
1435,demeter,Einer dieser Namen war Demeter.,AUG-1435,AUG,It's augmentation time!,dataaugmenter,0:=Einer 1:=dieser 2:=Namen 3:=war 4:=Demeter.,"[[0, 1, 2, 3, 4]]",1
1436,demeter,Athen war eine von 12 lebenden Göttern.,AUG-1436,AUG,It's augmentation time!,dataaugmenter,0:=Athen 1:=war 2:=eine 3:=von 4:=12 5:=lebenden 6:=Göttern.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1437,demeter,Gott war der Schwester von: • Zeus,AUG-1437,AUG,It's augmentation time!,dataaugmenter,0:=Gott 1:=war 2:=der 3:=Schwester 4:=von: 5:=• 6:=Zeus,"[[0, 1, 2, 3, 4, 5, 6]]",1
1438,demeter,Demeter war der Name von: • Hades,AUG-1438,AUG,It's augmentation time!,dataaugmenter,0:=Demeter 1:=war 2:=der 3:=Name 4:=von: 5:=• 6:=Hades,"[[0, 1, 2, 3, 4, 5, 6]]",1
1439,demeter,Demeter war der Name von: • Hestia,AUG-1439,AUG,It's augmentation time!,dataaugmenter,0:=Demeter 1:=war 2:=der 3:=Name 4:=von: 5:=• 6:=Hestia,"[[0, 1, 2, 3, 4, 5, 6]]",1
1440,demeter,Demeter war der Sohn von: • Poseidon und,AUG-1440,AUG,It's augmentation time!,dataaugmenter,0:=Demeter 1:=war 2:=der 3:=Sohn 4:=von: 5:=• 6:=Poseidon 7:=und,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1441,demeter,Demeter war der König von: • Hera,AUG-1441,AUG,It's augmentation time!,dataaugmenter,0:=Demeter 1:=war 2:=der 3:=König 4:=von: 5:=• 6:=Hera,"[[0, 1, 2, 3, 4, 5, 6]]",1
1442,demeter,Gemeinsam mit Michael bekam Demeter einen Sohn.,AUG-1442,AUG,It's augmentation time!,dataaugmenter,0:=Gemeinsam 1:=mit 2:=Michael 3:=bekam 4:=Demeter 5:=einen 6:=Sohn.,"[[0, 1, 2], [3, 4, 6]]",2
1443,demeter,Der Mond ist Plutos.,AUG-1443,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mond 2:=ist 3:=Plutos.,"[[0, 1, 2, 3]]",1
1444,demeter,Gemeinsam mit David hinterließ Demeter den Sohn Areion.,AUG-1444,AUG,It's augmentation time!,dataaugmenter,0:=Gemeinsam 1:=mit 2:=David 3:=hinterließ 4:=Demeter 5:=den 6:=Sohn 7:=Areion.,"[[0, 1, 2], [3, 4, 6], [6, 7]]",3
1445,demeter,Gemeinsam mit Michael besitzt Demeter eine Tochter.,AUG-1445,AUG,It's augmentation time!,dataaugmenter,0:=Gemeinsam 1:=mit 2:=Michael 3:=besitzt 4:=Demeter 5:=eine 6:=Tochter.,"[[0, 1, 2], [3, 4, 6]]",2
1446,demeter,Die Königin heißt Persephone.,AUG-1446,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Königin 2:=heißt 3:=Persephone.,"[[0, 1, 2, 3]]",1
1447,demeter,Asteroid war der Name von einer griechischen Göttin.,AUG-1447,AUG,It's augmentation time!,dataaugmenter,0:=Asteroid 1:=war 2:=der 3:=Name 4:=von 5:=einer 6:=griechischen 7:=Göttin.,"[[0, 1], [4, 7], [6, 7]]",3
1448,demeter,Maria war die Muttergöttin im Olymp.,AUG-1448,AUG,It's augmentation time!,dataaugmenter,0:=Maria 1:=war 2:=die 3:=Muttergöttin 4:=im 5:=Olymp.,"[[3], [4, 5]]",2
1449,demeter,Gott sei bereit für: • die Fruchtbarkeit der Erde,AUG-1449,AUG,It's augmentation time!,dataaugmenter,0:=Gott 1:=sei 2:=bereit 3:=für: 4:=• 5:=die 6:=Fruchtbarkeit 7:=der 8:=Erde,"[[0, 1, 2, 3], [7, 8]]",2
1450,demeter,er war verantwortlich für: • Getreide und,AUG-1450,AUG,It's augmentation time!,dataaugmenter,0:=er 1:=war 2:=verantwortlich 3:=für: 4:=• 5:=Getreide 6:=und,"[[0, 1, 2, 3, 4, 5, 6]]",1
1451,demeter,In der lateinischen Mythologie bedeutet ihr Name Ceres.,AUG-1451,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=der 2:=lateinischen 3:=Mythologie 4:=bedeutet 5:=ihr 6:=Name 7:=Ceres.,"[[0, 3], [2, 3], [4, 5, 6, 7]]",3
1452,demilitarisierung,Frankreich gewann 1918 den Zweiten Weltkrieg.,AUG-1452,AUG,It's augmentation time!,dataaugmenter,0:=Frankreich 1:=gewann 2:=1918 3:=den 4:=Zweiten 5:=Weltkrieg.,"[[0, 1, 4, 5], [2]]",2
1453,demilitarisierung,Nun wird ein Kompromiss abgehandelt.,AUG-1453,AUG,It's augmentation time!,dataaugmenter,0:=Nun 1:=wird 2:=ein 3:=Kompromiss 4:=abgehandelt.,"[[0, 1, 2, 3, 4]]",1
1454,demilitarisierung,Der Text heißt dann Vertrag.,AUG-1454,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Text 2:=heißt 3:=dann 4:=Vertrag.,"[[0, 1, 2, 3, 4]]",1
1455,demilitarisierung,Im Mittelpunkt steht unter anderem der Punkt Demilitarisierung.,AUG-1455,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Mittelpunkt 2:=steht 3:=unter 4:=anderem 5:=der 6:=Punkt 7:=Demilitarisierung.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1456,demilitarisierung,Man lehnte das Kriegsende und die Wehrpflicht ab.,AUG-1456,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=lehnte 2:=das 3:=Kriegsende 4:=und 5:=die 6:=Wehrpflicht 7:=ab.,"[[3], [6]]",2
1457,demilitarisierung,1933 ging Carl Hitler an die Macht.,AUG-1457,AUG,It's augmentation time!,dataaugmenter,0:=1933 1:=ging 2:=Carl 3:=Hitler 4:=an 5:=die 6:=Macht.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1458,demilitarisierung,Er löste den Pariser Frieden auf.,AUG-1458,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=löste 2:=den 3:=Pariser 4:=Frieden 5:=auf.,"[[0, 1, 2, 3, 4, 5]]",1
1459,demilitarisierung,Er stellt die Marke komplett ein.,AUG-1459,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=stellt 2:=die 3:=Marke 4:=komplett 5:=ein.,"[[0, 1, 2, 3, 4, 5]]",1
1460,demilitarisierung,1945 überlebte er den Zweite Weltkrieg.,AUG-1460,AUG,It's augmentation time!,dataaugmenter,0:=1945 1:=überlebte 2:=er 3:=den 4:=Zweite 5:=Weltkrieg.,"[[0], [1, 2, 4, 5]]",2
1461,demilitarisierung,"In der deutschen Botschaft wird besprochen, was mit Deutschland passieren sollte.",AUG-1461,AUG,It's augmentation time!,dataaugmenter,"0:=In 1:=der 2:=deutschen 3:=Botschaft 4:=wird 5:=besprochen, 6:=was 7:=mit 8:=Deutschland 9:=passieren 10:=sollte.","[[0, 2, 3], [4, 5], [6, 9, 10], [7, 8]]",4
1462,demilitarisierung,Unter anderem untersucht man die Mängel in Deutschland.,AUG-1462,AUG,It's augmentation time!,dataaugmenter,0:=Unter 1:=anderem 2:=untersucht 3:=man 4:=die 5:=Mängel 6:=in 7:=Deutschland.,"[[0, 1, 2, 3, 5], [6, 7]]",2
1463,demilitarisierung,"Man habe Sorge, dass es noch zu einem Weltkrieg kommen könnte.",AUG-1463,AUG,It's augmentation time!,dataaugmenter,"0:=Man 1:=habe 2:=Sorge, 3:=dass 4:=es 5:=noch 6:=zu 7:=einem 8:=Weltkrieg 9:=kommen 10:=könnte.","[[0, 1, 2], [3, 4, 5, 6, 8, 9, 10]]",2
1464,demilitarisierung,Als Heer bezeichnete man die Beseitung einer Armee.,AUG-1464,AUG,It's augmentation time!,dataaugmenter,0:=Als 1:=Heer 2:=bezeichnete 3:=man 4:=die 5:=Beseitung 6:=einer 7:=Armee.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1465,demografie,Ein bisschen wie bei der Demografie gearbeitet wird.,AUG-1465,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=bisschen 2:=wie 3:=bei 4:=der 5:=Demografie 6:=gearbeitet 7:=wird.,[],0
1466,demografie,Es wurden verschiedene Arten in einem Land gezählt.,AUG-1466,AUG,It's augmentation time!,dataaugmenter,0:=Es 1:=wurden 2:=verschiedene 3:=Arten 4:=in 5:=einem 6:=Land 7:=gezählt.,"[[0, 1, 2, 3, 7], [4, 6]]",2
1467,demografie,Alles was in einem Moment geschehen ist.,AUG-1467,AUG,It's augmentation time!,dataaugmenter,0:=Alles 1:=was 2:=in 3:=einem 4:=Moment 5:=geschehen 6:=ist.,"[[0, 1, 5, 6], [2, 4]]",2
1468,demografie, • So viele Kinder waren geboren worden,AUG-1468,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=So 3:=viele 4:=Kinder 5:=waren 6:=geboren 7:=worden,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1469,demografie, • So viele Kinder waren gestorben,AUG-1469,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=So 3:=viele 4:=Kinder 5:=waren 6:=gestorben,"[[0, 1, 2, 3, 4, 5, 6]]",1
1470,demografie, • Wie viele Flüchtlinge waren in das Land gekommen,AUG-1470,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=Wie 3:=viele 4:=Flüchtlinge 5:=waren 6:=in 7:=das 8:=Land 9:=gekommen,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
1471,demografie, • So viele Kinder wurden ausgewandert,AUG-1471,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=So 3:=viele 4:=Kinder 5:=wurden 6:=ausgewandert,"[[0, 1, 2, 3, 4, 5, 6]]",1
1472,demografie,Demografie kann man auch so schreiben: Demographie,AUG-1472,AUG,It's augmentation time!,dataaugmenter,0:=Demografie 1:=kann 2:=man 3:=auch 4:=so 5:=schreiben: 6:=Demographie,"[[0, 1, 2, 3, 4, 5, 6]]",1
1473,demografie,Die Biologie war eine Wissenschaft.,AUG-1473,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Biologie 2:=war 3:=eine 4:=Wissenschaft.,"[[0, 1, 2, 3, 4]]",1
1474,demografie,Die Arbeitsgruppe entscheidet über Bevölkerungs-gruppen.,AUG-1474,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Arbeitsgruppe 2:=entscheidet 3:=über 4:=Bevölkerungs-gruppen.,"[[0, 1, 2, 3, 4]]",1
1475,demografie,Und wie sich die Märkte verhalten.,AUG-1475,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=wie 2:=sich 3:=die 4:=Märkte 5:=verhalten.,"[[0, 1, 2, 3, 4, 5]]",1
1476,demografie,Das Fach Demografie heißt so.,AUG-1476,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Fach 2:=Demografie 3:=heißt 4:=so.,"[[0, 1, 2, 3, 4]]",1
1477,demografie,Auf auf einmal ist er: Volks-beschreibung.,AUG-1477,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=auf 2:=einmal 3:=ist 4:=er: 5:=Volks-beschreibung.,"[[0, 1, 2, 3, 4, 5]]",1
1478,ebook-reader,Ein EBook Tisch wäre da zum Bücher lesen.,AUG-1478,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=EBook 2:=Tisch 3:=wäre 4:=da 5:=zum 6:=Bücher 7:=lesen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1479,ebook-reader,Man konnte viele Bilder gleichzeitig speichern.,AUG-1479,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=konnte 2:=viele 3:=Bilder 4:=gleichzeitig 5:=speichern.,"[[0, 1, 2, 3, 4, 5]]",1
1480,ebook-reader,EBook Reader spricht man so: i Buck Rieder,AUG-1480,AUG,It's augmentation time!,dataaugmenter,0:=EBook 1:=Reader 2:=spricht 3:=man 4:=so: 5:=i 6:=Buck 7:=Rieder,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1481,ecall,eCall war eine Bezeichnung für emergency call.,AUG-1481,AUG,It's augmentation time!,dataaugmenter,0:=eCall 1:=war 2:=eine 3:=Bezeichnung 4:=für 5:=emergency 6:=call.,"[[3], [4, 5, 6]]",2
1482,ecall,emergency call war ein deutsches Lied.,AUG-1482,AUG,It's augmentation time!,dataaugmenter,0:=emergency 1:=call 2:=war 3:=ein 4:=deutsches 5:=Lied.,"[[0, 1, 2, 3, 4, 5]]",1
1483,ecall,Auf deutsch heißt emergency call: Notruf.,AUG-1483,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=deutsch 2:=heißt 3:=emergency 4:=call: 5:=Notruf.,"[[0, 1, 2, 3, 4, 5]]",1
1484,ecall,Alternativ nennt man eCall: ieh koll \newline  \newline eCall besteht aus verschiedener Komponenten.,AUG-1484,AUG,It's augmentation time!,dataaugmenter,0:=Alternativ 1:=nennt 2:=man 3:=eCall: 4:=ieh 5:=koll 6:=\newline 7:= 8:=\newline 9:=eCall 10:=besteht 11:=aus 12:=verschiedener 13:=Komponenten.,[],0
1485,ecall,In Deutschland soll diese Technik jetzt: • GPS: Ein GPS Modul kann sagen wo man ist.,AUG-1485,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=Deutschland 2:=soll 3:=diese 4:=Technik 5:=jetzt: 6:=• 7:=GPS: 8:=Ein 9:=GPS 10:=Modul 11:=kann 12:=sagen 13:=wo 14:=man 15:=ist.,[],0
1486,ecall,Genauso wie das Telefon im Modul im Navi.,AUG-1486,AUG,It's augmentation time!,dataaugmenter,0:=Genauso 1:=wie 2:=das 3:=Telefon 4:=im 5:=Modul 6:=im 7:=Navi.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1487,ecall, • GSM: Technik ist Handy-technik.,AUG-1487,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=GSM: 3:=Technik 4:=ist 5:=Handy-technik.,"[[0, 1, 2, 3, 4, 5]]",1
1488,ecall,Das GSM Netz soll Daten an den Kranken-wagen.,AUG-1488,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=GSM 2:=Netz 3:=soll 4:=Daten 5:=an 6:=den 7:=Kranken-wagen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1489,ecall,Genauer: An die Adresse.,AUG-1489,AUG,It's augmentation time!,dataaugmenter,0:=Genauer: 1:=An 2:=die 3:=Adresse.,[],0
1490,ecall, • Feuerwehr und Lautsprecher: Damit man mit der Rettungs-leit-stelle sprechen muss.,AUG-1490,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=Feuerwehr 3:=und 4:=Lautsprecher: 5:=Damit 6:=man 7:=mit 8:=der 9:=Rettungs-leit-stelle 10:=sprechen 11:=muss.,"[[2], [4]]",2
1491,ecall, • Bewegungs-sensor: Der Roboter muss festellen ob ein Unfall passiert ist.,AUG-1491,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=Bewegungs-sensor: 3:=Der 4:=Roboter 5:=muss 6:=festellen 7:=ob 8:=ein 9:=Unfall 10:=passiert 11:=ist.,"[[2], [4, 5, 6], [7, 9, 10, 11]]",3
1492,ecall,Über die Zukunft wurde sehr viel geredet.,AUG-1492,AUG,It's augmentation time!,dataaugmenter,0:=Über 1:=die 2:=Zukunft 3:=wurde 4:=sehr 5:=viel 6:=geredet.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1493,ecall,Zum Thema: \newline Welche Daten sollten an den Kranken-wagen geschickt werden.,AUG-1493,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Thema: 2:=\newline 3:=Welche 4:=Daten 5:=sollten 6:=an 7:=den 8:=Kranken-wagen 9:=geschickt 10:=werden.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1
1494,ecall,"Damit der Fahrer zum Unfall-ort wird, \newline reichen die GPS Daten.",AUG-1494,AUG,It's augmentation time!,dataaugmenter,"0:=Damit 1:=der 2:=Fahrer 3:=zum 4:=Unfall-ort 5:=wird, 6:=\newline 7:=reichen 8:=die 9:=GPS 10:=Daten.","[[0, 2, 3, 4, 5], [7, 9, 10]]",2
1495,ecall,Google will künftig auch mehr Daten schicken.,AUG-1495,AUG,It's augmentation time!,dataaugmenter,0:=Google 1:=will 2:=künftig 3:=auch 4:=mehr 5:=Daten 6:=schicken.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1496,ecall,Zum Unfall: • Wie schnell war das Auto vor dem Unfall gefahren,AUG-1496,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Unfall: 2:=• 3:=Wie 4:=schnell 5:=war 6:=das 7:=Auto 8:=vor 9:=dem 10:=Unfall 11:=gefahren,"[[7, 11], [8, 10]]",2
1497,ecall,Zum Thema: • Wie viele Leute arbeiten im Auto,AUG-1497,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Thema: 2:=• 3:=Wie 4:=viele 5:=Leute 6:=arbeiten 7:=im 8:=Auto,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
1498,ecall,Zum Geburtstag: • Sind die Leute angeschnallt,AUG-1498,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Geburtstag: 2:=• 3:=Sind 4:=die 5:=Leute 6:=angeschnallt,"[[0, 1, 2, 3, 4, 5, 6]]",1
1499,ecall,Für Deutschland ist es ein Gesetz.,AUG-1499,AUG,It's augmentation time!,dataaugmenter,0:=Für 1:=Deutschland 2:=ist 3:=es 4:=ein 5:=Gesetz.,"[[0, 1, 2, 3, 4, 5]]",1
1500,ecall,In dem Text heißt: \newline In deutschen Autos muss eCall eingebaut werden.,AUG-1500,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=dem 2:=Text 3:=heißt: 4:=\newline 5:=In 6:=deutschen 7:=Autos 8:=muss 9:=eCall 10:=eingebaut 11:=werden.,"[[0, 2, 3], [5, 7, 8, 9, 10, 11], [6, 7]]",3
1501,ecall,Manche sagen Technik sei eine neue Technik.,AUG-1501,AUG,It's augmentation time!,dataaugmenter,0:=Manche 1:=sagen 2:=Technik 3:=sei 4:=eine 5:=neue 6:=Technik.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1502,ecall,Zum Glück: • ein Fahrer verursachte einen Unfall.,AUG-1502,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=• 3:=ein 4:=Fahrer 5:=verursachte 6:=einen 7:=Unfall.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1503,ecall,Er habe kein Geld mehr.,AUG-1503,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=habe 2:=kein 3:=Geld 4:=mehr.,"[[0, 1, 2, 3, 4]]",1
1504,ecall,Da glaubt ihm keiner.,AUG-1504,AUG,It's augmentation time!,dataaugmenter,0:=Da 1:=glaubt 2:=ihm 3:=keiner.,"[[0, 1, 2, 3]]",1
1505,ecall, • oder jemand ist schwer verletzt und kann nicht mehr selbst telefonieren,AUG-1505,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=oder 3:=jemand 4:=ist 5:=schwer 6:=verletzt 7:=und 8:=kann 9:=nicht 10:=mehr 11:=selbst 12:=telefonieren,"[[4, 5, 6], [8, 9, 10, 11, 12]]",2
1506,ecall, • oder man weiß nicht genau wo man ist.,AUG-1506,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=oder 3:=man 4:=weiß 5:=nicht 6:=genau 7:=wo 8:=man 9:=ist.,"[[3, 4, 5], [8, 9]]",2
1507,ecall,eCall hilft dem Fahrer wo der Unfall passiert ist • die Berliner Union hat ausgerechnet.,AUG-1507,AUG,It's augmentation time!,dataaugmenter,0:=eCall 1:=hilft 2:=dem 3:=Fahrer 4:=wo 5:=der 6:=Unfall 7:=passiert 8:=ist 9:=• 10:=die 11:=Berliner 12:=Union 13:=hat 14:=ausgerechnet.,[],0
1508,ecall,Mit Schätzungen arbeiten 2500 Menschen weniger im Jahr.,AUG-1508,AUG,It's augmentation time!,dataaugmenter,0:=Mit 1:=Schätzungen 2:=arbeiten 3:=2500 4:=Menschen 5:=weniger 6:=im 7:=Jahr.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1509,ecall,Manche sagen Technik sei eine gute Technik.,AUG-1509,AUG,It's augmentation time!,dataaugmenter,0:=Manche 1:=sagen 2:=Technik 3:=sei 4:=eine 5:=gute 6:=Technik.,"[[0, 1, 2, 3, 4, 5, 6]]",1
1510,ecall,Zum Auto: • Autofahrer sollten dann entscheiden ob sie eCall im Auto haben wollen,AUG-1510,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Auto: 2:=• 3:=Autofahrer 4:=sollten 5:=dann 6:=entscheiden 7:=ob 8:=sie 9:=eCall 10:=im 11:=Auto 12:=haben 13:=wollen,"[[3, 4, 5, 6], [7, 8, 9, 12, 13], [10, 11]]",3
1511,ecall,Zum Artikel: • eCall muss man nicht abschalten,AUG-1511,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Artikel: 2:=• 3:=eCall 4:=muss 5:=man 6:=nicht 7:=abschalten,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1512,ecall,Zum Thema: • die eCall Daten ist wichtig,AUG-1512,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Thema: 2:=• 3:=die 4:=eCall 5:=Daten 6:=ist 7:=wichtig,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
1513,ecall,Zum Glück: • der Autofahrer muss der Chef von seinen eCall Daten sein,AUG-1513,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=• 3:=der 4:=Autofahrer 5:=muss 6:=der 7:=Chef 8:=von 9:=seinen 10:=eCall 11:=Daten 12:=sein,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]",1
1514,ecall,Zum Thema: • eCall die Firmen.,AUG-1514,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Thema: 2:=• 3:=eCall 4:=die 5:=Firmen.,"[[0, 1, 2, 3, 4, 5]]",1
1515,ecall,Die Amerikaner können mehr Geld verdienen.,AUG-1515,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Amerikaner 2:=können 3:=mehr 4:=Geld 5:=verdienen.,"[[0, 1, 2, 3, 4, 5]]",1
1516,ecall,Versicherungen wollen mehr GSM Technik verkaufen \newline Handy-netz-firmen können mehr SIM Karten verkaufen \newline Versicherungen wollen die eCall Daten haben.,AUG-1516,AUG,It's augmentation time!,dataaugmenter,0:=Versicherungen 1:=wollen 2:=mehr 3:=GSM 4:=Technik 5:=verkaufen 6:=\newline 7:=Handy-netz-firmen 8:=können 9:=mehr 10:=SIM 11:=Karten 12:=verkaufen 13:=\newline 14:=Versicherungen 15:=wollen 16:=die 17:=eCall 18:=Daten 19:=haben.,[],0
1517,ecall,Sie können schauen wie die Autos fahren • die eCall Technik kann sogar für andere Sachen benutzt werden,AUG-1517,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=können 2:=schauen 3:=wie 4:=die 5:=Autos 6:=fahren 7:=• 8:=die 9:=eCall 10:=Technik 11:=kann 12:=sogar 13:=für 14:=andere 15:=Sachen 16:=benutzt 17:=werden,[],0
1518,ecall,man muss die eCall Daten nehmen und Geld verlangen,AUG-1518,AUG,It's augmentation time!,dataaugmenter,0:=man 1:=muss 2:=die 3:=eCall 4:=Daten 5:=nehmen 6:=und 7:=Geld 8:=verlangen,"[[3, 4, 5], [7, 8]]",2
